asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,has_credit_risk,has_early_exercise,is_path_dependent,volatility_available,liquidity,maturity_years,data_availability,ifrs_level,recommended_method
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
