asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Currency,FX Forward,0,0,0,0,Medium,0.5831492292094023,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,1,0,1,1,Medium,0.6281569013761054,0,1,0,Partial,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,Medium,7.549136013019298,0,0,0,Full,1,1,DCF
Commodity,Industrial Metal,1,0,0,1,Medium,1.0649193764755363,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,0,1,0,1,Medium,19.212883472516573,0,0,0,Sparse,0,2,DCF
Option,European Option,0,0,1,0,Low,1.1759898797983368,0,0,0,Partial,1,2,Black-Scholes
Option,European Option,1,0,1,1,High,1.2518905098637434,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond,1,1,0,0,Low,25.25497874490158,0,0,0,Sparse,0,2,DCF
Bond,Corporate Bond,1,1,0,1,Low,24.885084711720232,0,0,0,Partial,0,2,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Commodity,Precious Metal,1,0,0,1,Medium,0.7667400153070864,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Agriculture,1,0,0,1,Medium,0.7373729907376416,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Medium,26.187344950420652,0,0,0,Full,0,1,DCF
Bond,Government Bond,1,1,0,1,High,12.570360137735578,0,0,0,Partial,0,2,DCF
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Option,European Option,1,0,1,1,High,0.42626201012241827,0,0,0,Partial,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,18.300268810343734,0,0,0,Full,1,2,DCF
Option,American Option,1,0,1,1,High,1.3305432983077825,0,1,0,Partial,1,1,Binomial-Tree
Commodity,Agriculture,1,0,0,1,Medium,0.6436844257746216,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Option,Barrier Option,0,0,1,0,Low,2.95357240712608,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Option,1,0,1,0,High,1.3433541901924402,0,0,0,Partial,1,1,Black-Scholes
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Option,Barrier Option,0,0,1,0,Low,3.4310399476997464,0,1,1,Sparse,1,3,Monte-Carlo
Option,Asian Option,0,0,1,0,Low,3.4799611579104983,0,1,1,Partial,1,3,Monte-Carlo
Derivative,Currency Swap,0,1,0,0,Medium,21.50291194528213,1,0,0,Partial,0,2,DCF
Option,European Option,1,0,1,1,Medium,0.6432755349595768,0,0,0,Full,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,High,29.12762722593989,0,0,0,Full,1,2,DCF
Option,European Option,1,0,1,1,Medium,1.9334904063243894,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond,1,1,0,1,Low,9.507249221789285,0,0,0,Partial,0,3,DCF
Commodity,Precious Metal,1,0,0,1,High,1.2644501677562958,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,High,0.09532976131411974,0,0,0,Full,1,2,Forward-Pricing
Commodity,Precious Metal,1,0,0,1,High,1.7361091184457935,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Interest Rate Swap,0,1,0,0,Medium,21.126826157066496,1,0,0,Sparse,0,2,DCF
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,1,0,1,1,Medium,1.8927719299441759,0,1,0,Full,1,1,Binomial-Tree
Option,European Option,0,0,1,0,Low,0.05097372470871959,0,0,0,Partial,1,2,Black-Scholes
Bond,Corporate Bond,0,1,0,0,Low,8.776153658745704,1,0,0,Partial,1,3,Credit-Model
Commodity,Energy,1,0,0,1,High,1.4219411090148164,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,Medium,0.9519501982044916,0,0,0,Partial,0,2,DCF
Bond,Government Bond,1,1,0,1,Medium,23.51533560819398,0,0,0,Partial,1,1,DCF
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,1,0,1,0,High,1.29485849655915,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,0,High,15.299117615316913,0,0,0,Partial,0,1,DCF
Bond,Corporate Bond,1,1,0,0,Medium,18.930265609397875,1,0,0,Sparse,0,3,Credit-Model
Option,European Option,0,0,1,0,High,0.6779736232651201,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,0,1,0,1,High,18.07157646772385,0,0,0,Full,0,1,DCF
Bond,Corporate Bond,0,1,0,1,Low,1.735109523654216,1,0,0,Partial,0,2,Credit-Model
Bond,Government Bond,1,1,0,1,High,0.8209702354859364,0,0,0,Full,0,1,DCF
Option,American Option,1,0,1,1,Low,0.30172671284965297,0,1,0,Partial,1,1,Binomial-Tree
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,Relative
Commodity,Agriculture,1,0,0,1,High,0.6752035573420261,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,1,0,1,1,Low,1.720327493197966,0,0,0,Full,1,2,Black-Scholes
Option,European Option,1,0,1,0,Low,0.29626302550814515,0,0,0,Partial,1,2,Black-Scholes
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Currency,FX Forward,1,0,0,0,Medium,0.8739301944075636,0,0,0,Full,1,2,Forward-Pricing
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,0,High,2.286646900173947,0,0,0,Full,0,1,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,0,1,0,0,Medium,21.33183003356383,1,0,0,Partial,0,2,Credit-Model
Currency,FX Forward,0,0,0,0,Medium,0.060245046271679356,0,0,0,Full,1,2,Forward-Pricing
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,0,0,1,0,Low,1.0925399115867822,0,0,0,Partial,1,2,Black-Scholes
Option,European Option,1,0,1,1,High,0.33741189824082635,0,0,0,Full,1,2,Black-Scholes
Currency,FX Forward,1,0,0,0,Medium,0.9124641851199387,0,0,0,Full,1,2,Forward-Pricing
Commodity,Energy,1,0,0,1,Medium,1.8752848570702028,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Industrial Metal,1,0,0,1,Medium,1.1944241644993518,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Government Bond,0,1,0,0,High,27.815981848554458,0,0,0,Full,1,1,DCF
Currency,FX Forward,0,0,0,0,High,0.7493023850869613,0,0,0,Full,1,2,Forward-Pricing
Option,Digital Option,0,0,1,0,Low,1.7827095576200882,0,1,1,Partial,1,3,Monte-Carlo
Commodity,Agriculture,1,0,0,1,High,1.4890109507946854,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Precious Metal,1,0,0,1,Medium,0.8512823041536128,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,Lookback Option,0,0,1,0,Medium,2.8967351952822527,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Option,0,0,1,1,Medium,0.05897276645519915,0,0,0,Partial,1,1,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,Digital Option,0,0,1,0,Low,0.8192255360153826,0,1,1,Partial,1,3,Monte-Carlo
Option,European Option,0,0,1,1,Low,0.6887568545218137,0,0,0,Partial,1,1,Black-Scholes
Bond,Government Bond,1,1,0,0,High,4.424654416257071,0,0,0,Full,0,2,DCF
Bond,Corporate Bond,1,1,0,1,Medium,7.9062529563051935,0,0,0,Sparse,0,2,DCF
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,High,19.957411848106776,0,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,1,High,17.955167328444027,0,0,0,Full,1,2,DCF
Currency,FX Forward,1,0,0,0,Medium,0.7508363033845914,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,High,0.3259872028283205,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,0,0,1,1,Low,1.8496740544826535,0,0,0,Partial,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Partial,1,1,Relative
Derivative,Interest Rate Swap,0,1,0,0,Medium,19.192776202334276,1,0,0,Sparse,0,2,DCF
Bond,Corporate Bond,1,1,0,0,Low,6.2727119322828235,0,0,0,Partial,1,3,DCF
Currency,FX Forward,1,0,0,0,High,0.08190437628497045,0,0,0,Full,1,2,Forward-Pricing
Option,Barrier Option,0,0,1,0,Medium,1.1250120373961285,0,1,1,Sparse,1,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,0,High,24.700336763888096,0,0,0,Partial,1,1,DCF
Bond,Corporate Bond,0,1,0,0,High,18.92498600128921,0,0,0,Partial,0,2,DCF
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,0,High,24.722775975781932,0,0,0,Full,0,1,DCF
Option,European Option,0,0,1,1,High,0.6191921244621397,0,0,0,Partial,1,1,Black-Scholes
Commodity,Precious Metal,1,0,0,1,High,0.6930911868758601,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Medium,9.659036954446877,0,0,0,Full,1,1,DCF
Option,European Option,1,0,1,1,High,1.1512136305575433,0,0,0,Partial,1,2,Black-Scholes
Currency,FX Forward,1,0,0,0,High,0.31019478799967076,0,0,0,Full,1,2,Forward-Pricing
Commodity,Industrial Metal,1,0,0,1,High,0.8331165081476268,0,0,0,Full,1,1,Cost-of-Carry
Derivative,CDS,0,1,0,0,Low,12.937873107247311,1,0,0,Partial,0,2,DCF
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Asian Option,0,0,1,0,Low,0.21318839977881093,0,1,1,Partial,0,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,High,4.442495692999189,0,0,0,Partial,1,2,DCF
Option,American Option,0,0,1,1,High,1.9683559373887938,0,1,0,Full,1,1,Binomial-Tree
Option,European Option,0,0,1,1,Medium,1.5265651164632554,0,0,0,Partial,1,1,Black-Scholes
Option,European Option,0,0,1,0,High,1.4973393369125116,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond,0,1,0,1,High,6.902511342719995,1,0,0,Sparse,0,3,Credit-Model
Bond,Government Bond,0,1,0,1,Medium,2.2328982066805265,0,0,0,Full,1,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,0.8733875407842007,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Bond,Government Bond,1,1,0,1,High,2.2044220538923818,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Commodity,Agriculture,1,0,0,1,High,1.90817376791606,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Agriculture,1,0,0,1,High,1.9937841631739053,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,0,0,1,1,Medium,0.9209218439677754,0,1,0,Full,1,2,Binomial-Tree
Option,European Option,1,0,1,1,Low,0.3978027930636881,0,0,0,Full,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,Medium,0.12266309434772808,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Agriculture,1,0,0,1,High,0.8103275591138686,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Energy,1,0,0,1,Medium,1.4160581438695026,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,0,0,1,1,High,1.1298339260922778,0,1,0,Partial,1,2,Binomial-Tree
Option,European Option,1,0,1,0,High,1.238493494324295,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond,1,1,0,1,Medium,11.250722569760898,0,0,0,Partial,0,2,DCF
Bond,Government Bond,0,1,0,1,High,3.0459627102658526,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,0,1,0,0,Medium,2.8444416549561233,1,0,0,Partial,0,3,Credit-Model
Option,Lookback Option,0,0,1,0,Low,3.120212662559454,0,1,1,Sparse,1,3,Monte-Carlo
Bond,Corporate Bond,0,1,0,1,Medium,11.41705366249802,1,0,0,Sparse,0,2,Credit-Model
Commodity,Energy,1,0,0,1,Medium,1.8292834526221733,0,0,0,Full,1,1,Cost-of-Carry
Option,Asian Option,0,0,1,0,Low,0.9035410625984654,0,0,1,Partial,1,3,Monte-Carlo
Currency,FX Forward,1,0,0,0,High,0.26634652714460555,0,0,0,Full,1,2,Forward-Pricing
Option,Asian Option,0,0,1,0,Medium,1.739820706910056,0,1,1,Sparse,1,3,Monte-Carlo
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,Relative
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,1,High,8.46604434517176,0,0,0,Partial,1,2,DCF
Bond,Corporate Bond,1,1,0,1,Medium,28.71383455072819,1,0,0,Sparse,0,2,Credit-Model
Commodity,Precious Metal,1,0,0,1,Medium,0.1312508644867602,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,Medium,17.312486305803304,0,0,0,Sparse,1,1,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,Asian Option,0,0,1,0,Low,3.0500629973425215,0,0,1,Sparse,0,3,Monte-Carlo
Option,Lookback Option,0,0,1,0,Low,2.869215255729025,0,0,1,Partial,1,3,Monte-Carlo
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Agriculture,1,0,0,1,Medium,1.914883831392211,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,High,16.367388686960005,0,0,0,Sparse,1,1,DCF
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,1,High,0.505674385414413,0,0,0,Partial,1,1,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Energy,1,0,0,1,High,1.7774445374268064,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Industrial Metal,1,0,0,1,High,0.8860904621217471,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,High,4.236953046406562,0,0,0,Full,0,1,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,0,1,0,0,Low,4.84164903391587,0,0,0,Partial,0,2,DCF
Option,European Option,1,0,1,1,High,0.672244981601397,0,0,0,Full,1,2,Black-Scholes
Option,American Option,1,0,1,1,Medium,1.7647707323201691,0,1,0,Full,1,2,Binomial-Tree
Option,Asian Option,0,0,1,0,Low,1.920952750753062,0,0,1,Sparse,1,3,Monte-Carlo
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,1,0,1,0,Low,1.2288160649024769,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,0,1,0,0,High,5.357458753987029,0,0,0,Full,1,2,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,1,1,0,0,Medium,21.569587687082272,1,0,0,Full,0,3,Credit-Model
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,1,1,0,1,High,8.437428769486214,1,0,0,Partial,0,2,Credit-Model
Derivative,Interest Rate Swap,0,1,0,0,Medium,5.624342835816248,1,0,0,Sparse,0,2,DCF
Option,American Option,1,0,1,1,Low,1.2109127797447905,0,1,0,Partial,1,1,Binomial-Tree
Option,European Option,1,0,1,1,High,1.9574190400501459,0,0,0,Full,1,2,Black-Scholes
Option,American Option,0,0,1,1,Medium,0.5988199563410973,0,1,0,Full,1,2,Binomial-Tree
Commodity,Agriculture,1,0,0,1,High,1.142614077339582,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,1,0,1,1,Medium,1.946330890987636,0,0,0,Full,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Corporate Bond,1,1,0,1,Medium,8.28456813352955,1,0,0,Partial,1,2,Credit-Model
Bond,Corporate Bond,0,1,0,0,Medium,5.386664249417602,0,0,0,Full,0,3,DCF
Derivative,Currency Swap,0,1,0,0,Low,14.962424611484163,1,0,0,Sparse,0,2,DCF
Option,American Option,1,0,1,1,Medium,1.2338831735677758,0,1,0,Full,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Partial,1,1,DCF
Currency,FX Forward,0,0,0,0,High,0.4347939599105126,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,High,0.6344088981369199,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,Medium,0.4417847656557539,0,0,0,Full,1,2,Forward-Pricing
Bond,Corporate Bond,0,1,0,0,Low,11.005488357812418,1,0,0,Full,1,2,Credit-Model
Bond,Government Bond,1,1,0,0,Medium,13.515605514708263,0,0,0,Full,0,1,DCF
Commodity,Industrial Metal,1,0,0,1,Medium,1.5124994474129154,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,High,8.984357366868677,0,0,0,Partial,0,2,DCF
Derivative,Currency Swap,0,1,0,0,Low,6.298679133335231,1,0,0,Sparse,0,3,DCF
Bond,Corporate Bond,1,1,0,0,Medium,26.216476482634413,0,0,0,Full,0,2,DCF
Bond,Government Bond,1,1,0,0,High,16.080376186643143,0,0,0,Full,1,1,DCF
Option,American Option,0,0,1,1,High,1.6004779395442665,0,1,0,Full,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Agriculture,1,0,0,1,High,1.6973250324192937,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,High,0.946450971767402,0,0,0,Full,1,2,Forward-Pricing
ETF,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Currency,FX Forward,1,0,0,0,High,0.054385858991974,0,0,0,Full,1,2,Forward-Pricing
Commodity,Energy,1,0,0,1,High,1.8699817166158992,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,0,0,1,1,Medium,0.9393768546944026,0,0,0,Full,1,2,Black-Scholes
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Government Bond,0,1,0,1,High,0.4749955305997281,0,0,0,Full,0,1,DCF
Bond,Corporate Bond,0,1,0,1,Low,12.797339227599982,1,0,0,Partial,0,3,Credit-Model
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Bond,Government Bond,0,1,0,1,High,25.924155732926444,0,0,0,Partial,1,2,DCF
Currency,FX Forward,1,0,0,0,High,0.40231094916525445,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,1,0,1,1,Medium,1.3861294271101976,0,0,0,Full,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,DCF
Option,American Option,0,0,1,1,Low,0.2404023565255493,0,1,0,Full,1,2,Binomial-Tree
Derivative,Interest Rate Swap,0,1,0,0,Medium,25.426180863698256,1,0,0,Sparse,0,3,DCF
Commodity,Industrial Metal,1,0,0,1,High,1.3533359846688122,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,1,0,1,0,High,1.9431689714070521,0,0,0,Full,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,Lookback Option,0,0,1,0,Low,4.4625396207711905,0,0,1,Sparse,0,3,Monte-Carlo
Derivative,Currency Swap,0,1,0,0,Low,12.889412050710439,1,0,0,Sparse,0,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,1.2494367776403459,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,American Option,1,0,1,1,High,1.6387141835970789,0,1,0,Partial,1,2,Binomial-Tree
Currency,FX Forward,1,0,0,0,High,0.6050210811086174,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.12973351107725342,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,High,0.5063104703925521,0,0,0,Full,1,2,Forward-Pricing
Commodity,Industrial Metal,1,0,0,1,High,0.9129372041308266,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,0,0,1,1,Medium,1.7378853550544822,0,1,0,Full,1,1,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Agriculture,1,0,0,1,High,1.4086256423489492,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Industrial Metal,1,0,0,1,High,1.1986349277022328,0,0,0,Full,1,1,Cost-of-Carry
Option,Asian Option,0,0,1,0,Low,4.393891672499874,0,0,1,Sparse,0,3,Monte-Carlo
Bond,Corporate Bond,1,1,0,1,Medium,9.996823228596439,1,0,0,Full,0,2,Credit-Model
Option,Digital Option,0,0,1,0,Low,0.7987247054516071,0,1,1,Partial,1,3,Monte-Carlo
Bond,Government Bond,0,1,0,0,High,25.300490507698534,0,0,0,Full,0,1,DCF
Bond,Corporate Bond,0,1,0,0,Medium,18.494117257836866,1,0,0,Full,0,3,Credit-Model
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Currency,FX Forward,1,0,0,0,High,0.9991665754430856,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,High,0.5006021539140691,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,0,0,1,1,High,0.02238315553985546,0,1,0,Partial,1,1,Binomial-Tree
Commodity,Energy,1,0,0,1,High,0.5727234635172375,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,0,0,1,1,Low,1.5551251926831446,0,0,0,Full,1,2,Black-Scholes
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,Digital Option,0,0,1,0,Low,3.3258122123234237,0,0,1,Sparse,1,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Industrial Metal,1,0,0,1,Medium,0.33060108689125706,0,0,0,Full,1,1,Cost-of-Carry
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,DCF
Commodity,Industrial Metal,1,0,0,1,High,0.8405541728991732,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Agriculture,1,0,0,1,Medium,0.8765081020348603,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Precious Metal,1,0,0,1,Medium,0.8336082892079565,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,Medium,0.10191057756034859,0,0,0,Full,1,2,Forward-Pricing
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Agriculture,1,0,0,1,High,1.038055546447616,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,0,1,0,1,Low,27.681106759162525,1,0,0,Full,0,3,Credit-Model
Bond,Government Bond,1,1,0,0,Medium,24.24519414887813,0,0,0,Full,0,2,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,1,1,0,0,Low,12.08853660078721,0,0,0,Partial,0,2,DCF
Option,Lookback Option,0,0,1,0,Medium,0.32677140949731276,0,1,1,Sparse,1,3,Monte-Carlo
Bond,Corporate Bond,0,1,0,1,Medium,29.391923382958353,0,0,0,Partial,0,3,DCF
Derivative,CDS,0,1,0,0,Low,19.546670165958357,1,0,0,Partial,0,2,DCF
Option,American Option,1,0,1,1,Medium,0.6096184049940118,0,1,0,Full,1,1,Binomial-Tree
Bond,Government Bond,0,1,0,1,High,24.524421434316363,0,0,0,Partial,0,2,DCF
Bond,Government Bond,1,1,0,1,High,1.9271710253650816,0,0,0,Partial,0,2,DCF
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,1,0,1,1,Medium,0.8513417899232075,0,1,0,Partial,1,2,Binomial-Tree
Bond,Government Bond,0,1,0,1,High,15.14295624185255,0,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.10958821813222734,0,0,0,Full,1,2,Forward-Pricing
